,reviews_per_month,demand,price,bedrooms,beds,room_type,minimum_nights,review_scores_rating,calculated_host_listings_count,accommodates,price_per_person,property_0,property_1,property_2,property_3,property_4,property_5,property_6,property_7,property_8,property_9,amenity_0,amenity_1,amenity_2,amenity_3,amenity_4,amenity_5,amenity_6,amenity_7,amenity_8,amenity_9,amenity_10,amenity_11,amenity_12,amenity_13,amenity_14,amenity_15,amenity_16,amenity_17,amenity_18,amenity_19
3748,0.31,0.55,770.0,3.0,3.0,Entire home/apt,6,100.0,1,6,128.33333333333334,0.14946613274397802,-0.4783989670451852,0.021001812520477055,-0.11167565325996451,0.14788565889003863,-0.0011370233140807367,0.2701595230908042,0.14081096286697817,0.08411314873943876,-0.343569921445317,0.265574777452964,-0.12884652881832043,-0.21099991793694842,0.09204744880560208,-0.2693720129719116,-0.4089778878030067,-0.06630537428494791,-0.12954899979798848,-0.2554144306582881,0.45050490963546796,0.014029009820269962,-0.252424647907369,0.06838227724710928,-0.1080190977372876,-0.2855381009112695,0.09775497661434498,-0.0030387683507382387,-0.15685049297460377,0.22239247707690396,0.13780829523017565
3749,2.3,0.8583333333333333,116.75,1.0,1.0,Entire home/apt,2,97.0,1,2,58.375,-0.6931370120003191,1.0947467248438358,0.1022389274292215,-0.36501926497022896,1.1608616902531403,-0.15894962245619806,-0.35571771231064736,-0.01472462139311059,0.06868838972972331,0.19349395448012222,0.32887561301159923,-0.22907268575856185,0.03769261300788136,-0.09509765517358344,-0.11566553158538068,0.043099889472718304,0.01875634405457135,0.04629556612871266,0.38878163933887555,0.2161539276274116,-0.2177895870935025,-0.01735217922890244,0.03422113241070024,0.1388100289933558,-0.43702535818802685,-0.04632761694842114,0.4670975274764267,0.03995543674336462,-0.2436248215934579,-0.32870073620447215
3750,0.34,0.2833333333333334,293.5,2.0,3.0,Entire home/apt,3,83.0,119,6,48.916666666666664,-0.43551218934429414,0.7532959910420278,0.3498780953576038,0.7089993024099532,-0.09865281732039695,0.4661748994017203,0.24036727064078903,1.6723488261777124,0.2878936059727659,0.3506272510924578,0.012665131446516681,-0.11558882061051214,-0.417964350584116,0.5523631201197928,0.034372254650512045,0.15260008968372643,-0.17440188526095796,-0.18641061456523514,-0.20275570676432986,-0.15297661920440508,0.11925490556133868,0.17830972233540554,-0.036498454208358046,0.2929606709181373,0.19600462187913656,-0.09871006256024054,0.11114251007227641,0.11360375463386566,0.004128335408590619,0.060181114722504765
3751,0.07,0.5750000000000001,274.25,2.0,3.0,Entire home/apt,3,80.0,119,6,45.708333333333336,0.14946613274397802,-0.4783989670451852,0.021001812520477055,-0.11167565325996451,0.14788565889003863,-0.0011370233140807367,0.2701595230908042,0.14081096286697817,0.08411314873943876,-0.343569921445317,0.15023959673270587,-0.14005406080754632,-0.4761506042312045,0.03628649178069977,0.039822763588704006,-0.15013489336521552,-0.007484533592623481,-0.17974905326534182,-0.2811643994339529,-0.04264846788912617,0.018807496599095336,0.3339905337793257,0.20091874914580843,0.2120925815067532,0.329873477649347,-0.13601612034136235,0.17602513400642641,-0.06003140237398486,-0.06305449723481663,-0.16466974842149193
3752,0.35,0.35000000000000003,293.5,2.0,3.0,Entire home/apt,3,80.0,119,6,48.916666666666664,-0.43551218934429414,0.7532959910420278,0.3498780953576038,0.7089993024099532,-0.09865281732039695,0.4661748994017203,0.24036727064078903,1.6723488261777124,0.2878936059727659,0.3506272510924578,0.07566089353181862,-0.09821098344010233,-0.47078704388746767,0.5925924361952912,-0.016526091785009238,0.042219206719166937,-0.15738463836859018,-0.1681228065592647,-0.21649924225273115,-0.08599932286260507,0.06266971192660452,0.13943317040512054,0.11536982031848429,0.31729140859474697,0.16160215871620937,-0.1281516559555037,0.14747108745199566,0.059519199018373964,-0.040988756994676696,-0.06639393729311237
3753,0.16,0.5083333333333333,588.75,3.0,3.0,Entire home/apt,3,80.0,119,6,98.125,0.14946613274397802,-0.4783989670451852,0.021001812520477055,-0.11167565325996451,0.14788565889003863,-0.0011370233140807367,0.2701595230908042,0.14081096286697817,0.08411314873943876,-0.343569921445317,0.015188751187088354,-0.07806618545283138,-0.4266058625455726,0.6002409708171124,-0.0722115981676674,0.05458942830958788,-0.19030884820481042,-0.0997285510291621,-0.1897595616002254,-0.09836159806657077,0.10585580380810927,0.05995237265944552,0.1939918379493994,0.29160690838631964,0.16141510705516884,-0.14035865021066327,0.2094433329596532,0.11665604723670872,0.006213331423704822,-0.1201878997095034
3754,0.08,0.575,728.25,4.0,5.0,Entire home/apt,3,100.0,119,8,91.03125,0.14946613274397802,-0.4783989670451852,0.021001812520477055,-0.11167565325996451,0.14788565889003863,-0.0011370233140807367,0.2701595230908042,0.14081096286697817,0.08411314873943876,-0.343569921445317,-0.02063994429362022,-0.028607055540764714,-0.33264306890913825,0.6473500474953785,-0.1277556771048091,-0.17450021580696257,-0.17084259121197481,0.06860585431416874,-0.17311918212928593,-0.20421424940339813,-0.07994437637896573,0.10673898072015103,0.06722288758092017,0.2504191257443869,0.1950648556089709,-0.13735635106608465,0.14675621205261577,0.16303268329024845,-0.04900245883380775,-0.06460491437923
3755,0.39,0.6,360.25,2.0,3.0,Entire home/apt,3,100.0,119,6,60.041666666666664,0.14946613274397802,-0.4783989670451852,0.021001812520477055,-0.11167565325996451,0.14788565889003863,-0.0011370233140807367,0.2701595230908042,0.14081096286697817,0.08411314873943876,-0.343569921445317,0.07566089353181862,-0.09821098344010233,-0.47078704388746767,0.5925924361952912,-0.016526091785009238,0.042219206719166937,-0.15738463836859018,-0.1681228065592647,-0.21649924225273115,-0.08599932286260507,0.06266971192660452,0.13943317040512054,0.11536982031848429,0.31729140859474697,0.16160215871620937,-0.1281516559555037,0.14747108745199566,0.059519199018373964,-0.040988756994676696,-0.06639393729311237
3756,0.46,0.5333333333333333,424.5,2.0,3.0,Entire home/apt,3,100.0,119,6,70.75,0.14946613274397802,-0.4783989670451852,0.021001812520477055,-0.11167565325996451,0.14788565889003863,-0.0011370233140807367,0.2701595230908042,0.14081096286697817,0.08411314873943876,-0.343569921445317,0.14324573540097282,-0.11567351917127781,-0.4771830717581951,0.038196865500648436,0.004705025450681014,-0.17502215865103193,-0.01685099539067951,-0.18478865146382636,-0.25546523170195273,-0.0832185665106514,0.03711772308504363,0.30168717592400823,0.19453148109368718,0.18821238456846126,0.3089481850242347,-0.1361467952650779,0.15204088285409129,-0.025760032341887028,-0.03903840491621743,-0.15010830965777622
3757,0.17,0.3416666666666667,348.5,3.0,6.0,Entire home/apt,3,40.0,119,8,43.5625,0.14946613274397802,-0.4783989670451852,0.021001812520477055,-0.11167565325996451,0.14788565889003863,-0.0011370233140807367,0.2701595230908042,0.14081096286697817,0.08411314873943876,-0.343569921445317,-0.018066998821343702,-0.13939260215216928,-0.37416036887661897,0.5821780456220269,0.09336901057750775,0.22955382297964363,-0.1690013352792424,-0.20550125165876693,-0.23036921976705674,-0.08766392798819761,0.1254483932984517,0.20422084413605796,-0.09513849786283339,0.34470904418589327,0.2559164254198184,-0.12316689024604541,0.09996606754706845,0.10685717558587353,0.0011137104376853185,0.0698205444913272
3758,0.22,0.6916666666666667,298.75,2.0,3.0,Entire home/apt,3,100.0,119,6,49.791666666666664,0.14946613274397802,-0.4783989670451852,0.021001812520477055,-0.11167565325996451,0.14788565889003863,-0.0011370233140807367,0.2701595230908042,0.14081096286697817,0.08411314873943876,-0.343569921445317,0.0799724238244942,-0.12147255124432148,-0.4695326973375623,0.611638694835894,0.017127873284911742,0.07483468833431509,-0.15349805860362625,-0.16254939531152282,-0.2402431053313267,-0.04629963200193697,0.045669187406110444,0.16500423828132293,0.11864934139697302,0.3455919423465159,0.1765724070914883,-0.1277217432262139,0.17083036045420763,0.029112542811797346,-0.06462531368758379,-0.07752159900978949
3759,0.23,0.35,348.5,3.0,4.0,Entire home/apt,3,100.0,119,8,43.5625,0.14946613274397802,-0.4783989670451852,0.021001812520477055,-0.11167565325996451,0.14788565889003863,-0.0011370233140807367,0.2701595230908042,0.14081096286697817,0.08411314873943876,-0.343569921445317,0.037073835312282456,-0.11279981873731658,-0.4215018231627638,0.6133036786984999,0.020792931498229847,0.09925491134842343,-0.14434057451798865,-0.1799532994264767,-0.2337813254822141,-0.021800217261664475,0.07211914451215197,0.15128026839873626,0.06781984316903374,0.3597762261363891,0.21227261413194998,-0.15755282999685724,0.12296459203683577,0.05688060961625353,-0.040487665256904976,-0.06742171716902907
3760,0.14,0.3666666666666667,298.75,2.0,4.0,Entire home/apt,3,100.0,119,6,49.791666666666664,0.14946613274397802,-0.4783989670451852,0.021001812520477055,-0.11167565325996451,0.14788565889003863,-0.0011370233140807367,0.2701595230908042,0.14081096286697817,0.08411314873943876,-0.343569921445317,0.07566089353181862,-0.09821098344010233,-0.47078704388746767,0.5925924361952912,-0.016526091785009238,0.042219206719166937,-0.15738463836859018,-0.1681228065592647,-0.21649924225273115,-0.08599932286260507,0.06266971192660452,0.13943317040512054,0.11536982031848429,0.31729140859474697,0.16160215871620937,-0.1281516559555037,0.14747108745199566,0.059519199018373964,-0.040988756994676696,-0.06639393729311237
3761,0.06,0.4916666666666667,348.5,3.0,5.0,Entire home/apt,3,100.0,119,8,43.5625,0.14946613274397802,-0.4783989670451852,0.021001812520477055,-0.11167565325996451,0.14788565889003863,-0.0011370233140807367,0.2701595230908042,0.14081096286697817,0.08411314873943876,-0.343569921445317,0.06623607418080536,-0.07822783206627154,-0.33156587413385835,0.10654741052540694,-0.019024449548621473,-0.35274369792728516,0.013707575448738577,-0.02092958791978042,-0.2536731653144328,-0.12989688424932722,-0.14062452025192201,0.3563329193641896,0.023993980553964223,0.18574625431353176,0.3920044571926515,-0.16207930600515272,0.06803694442904681,0.022108835781991222,-0.0921718387781418,-0.09747427720651335
3762,0.23,0.39166666666666666,424.5,3.0,4.0,Entire home/apt,3,100.0,119,8,53.0625,0.14946613274397802,-0.4783989670451852,0.021001812520477055,-0.11167565325996451,0.14788565889003863,-0.0011370233140807367,0.2701595230908042,0.14081096286697817,0.08411314873943876,-0.343569921445317,0.04769103616774776,-0.09564515048229018,-0.4355299879759771,0.6041470947983006,0.0005227290824414491,0.07241899679537175,-0.15499393630952513,-0.1899658401760476,-0.2193221014210643,-0.06026069193154914,0.08112571049577041,0.13488358857629204,0.06933767582561974,0.3386699925944212,0.19942565601718892,-0.15341460510338772,0.11652065644570234,0.07960659870016615,-0.02354436998455128,-0.05590718405549503
3763,0.24,0.38333333333333336,508.25,3.0,4.0,Entire home/apt,3,100.0,119,6,84.70833333333333,0.14946613274397802,-0.4783989670451852,0.021001812520477055,-0.11167565325996451,0.14788565889003863,-0.0011370233140807367,0.2701595230908042,0.14081096286697817,0.08411314873943876,-0.343569921445317,0.04625483783138074,-0.06852070454406689,-0.4016361060467155,0.05812437938153021,-0.10397051362956039,-0.12931384177371577,-0.009045606213154736,-0.12653212445279174,-0.2022494798863226,-0.064430223266444,0.13763040589284567,0.14761019430042893,0.1747335162991712,0.35402206090126337,0.1857506718265076,-0.1542180961572694,0.16390782577705465,0.19941924222172713,0.05470571045768767,-0.16955366556056714
