,demand
2418,0.4166666666666667
566,0.5166666666666666
1854,0.2916666666666667
3697,0.2916666666666667
2872,0.5916666666666667
3030,0.475
3718,0.85
2467,0.5083333333333333
1645,0.8833333333333334
3826,0.675
2861,0.23333333333333334
1792,0.65
1430,0.41666666666666663
2826,0.44999999999999996
3100,0.5583333333333333
3552,0.6749999999999999
1013,0.7583333333333333
1928,0.03333333333333333
4046,0.6416666666666667
3056,0.6416666666666667
126,0.525
4178,0.41666666666666663
2935,0.8166666666666667
1347,0.03333333333333333
3055,0.8
355,0.525
4008,0.5416666666666666
2730,0.41666666666666663
827,0.5833333333333334
1639,0.675
4012,0.6333333333333333
984,0.15
4323,0.39166666666666666
2188,0.625
3927,0.4583333333333333
2443,0.125
362,0.45833333333333337
2349,0.7166666666666667
345,0.09166666666666666
3165,0.7083333333333333
3917,0.35
711,0.24999999999999997
3182,0.6666666666666666
4170,0.5416666666666666
3792,0.11666666666666667
10,0.125
3704,0.15833333333333333
2116,0.8416666666666668
1834,0.025
793,0.3
4299,0.5166666666666666
2802,0.3666666666666667
2674,0.9
94,0.5
129,0.10833333333333334
2891,0.30833333333333335
2371,0.6833333333333333
3429,0.7666666666666667
4277,0.5666666666666667
3784,0.22499999999999998
2263,0.008333333333333333
1900,0.7999999999999999
3360,0.45833333333333326
3676,0.7333333333333334
1932,0.49166666666666664
3386,0.7166666666666667
3295,0.9166666666666666
2912,0.03333333333333333
1865,0.7666666666666667
1658,0.175
516,0.9
1857,0.8416666666666667
2645,0.6333333333333333
2243,0.20833333333333334
1277,0.22500000000000003
2336,0.8500000000000001
950,0.6
3563,0.36666666666666664
4292,0.21666666666666667
1120,0.7916666666666666
2597,0.025
2204,0.09166666666666667
419,0.7416666666666667
922,0.725
3521,0.7750000000000001
477,0.4666666666666667
2035,0.9083333333333333
3954,0.41666666666666663
1692,0.2916666666666667
3393,0.24166666666666667
3383,0.3833333333333333
1471,0.058333333333333334
2601,0.025
1202,0.5
2438,0.8750000000000001
2626,0.5833333333333333
1669,0.5416666666666666
4192,0.6083333333333334
1970,0.7666666666666666
4064,0.925
2151,0.55
820,0.475
1997,0.3416666666666666
4255,0.44999999999999996
3054,0.475
1248,0.5083333333333333
4167,0.6583333333333332
2712,0.21666666666666667
992,0.08333333333333334
2190,0.13333333333333333
4028,0.9166666666666666
1046,0.03333333333333333
1888,0.09999999999999999
2469,0.9416666666666667
2847,0.10833333333333332
615,0.7833333333333333
1318,0.7833333333333332
1863,0.8166666666666667
2343,0.23333333333333334
2449,0.4083333333333333
2136,0.7583333333333333
3773,0.25
1772,0.7416666666666667
4313,0.65
131,0.23333333333333334
3307,0.575
77,0.06666666666666667
2898,0.725
2052,0.025
724,0.7583333333333334
1314,0.3416666666666667
4297,0.5166666666666667
1851,0.44166666666666665
2317,0.3666666666666667
3518,0.05
3817,0.10833333333333334
1372,0.725
1855,0.5416666666666666
2965,0.475
1319,0.41666666666666663
2560,0.35
4259,0.27499999999999997
3834,0.27499999999999997
3653,0.125
375,0.25833333333333336
1908,0.31666666666666665
333,0.23333333333333334
3453,0.6333333333333334
3560,0.19999999999999998
2365,0.375
1604,0.2583333333333333
1118,0.5583333333333333
4230,0.44166666666666665
1943,0.38333333333333336
2958,0.6166666666666667
3467,0.39166666666666666
4308,0.2
3483,0.65
2376,0.7333333333333333
3881,0.8083333333333333
1342,0.5166666666666666
320,0.7333333333333333
1619,0.9083333333333334
3749,0.38333333333333336
2060,0.18333333333333332
2945,0.5083333333333333
2219,0.575
1673,0.575
1942,0.7666666666666666
260,0.5583333333333333
3604,0.4666666666666667
2039,0.23333333333333334
689,0.5499999999999999
901,0.6083333333333334
2306,0.2333333333333333
2026,0.4083333333333333
2892,0.008333333333333333
138,0.7416666666666666
1917,0.44166666666666665
1828,0.6333333333333333
1573,0.7083333333333334
319,0.8416666666666667
653,0.4666666666666667
2137,0.14166666666666666
3553,0.025
558,0.25833333333333336
2187,0.5583333333333333
112,0.7083333333333334
531,0.025
224,0.7833333333333333
723,0.35
3721,0.26666666666666666
2883,0.058333333333333334
3961,0.8583333333333333
1433,0.30833333333333335
2373,0.6499999999999999
3568,0.4666666666666667
3678,0.09999999999999999
1458,0.5499999999999999
3097,0.5583333333333333
1415,0.675
2762,0.5833333333333333
846,0.7999999999999999
193,0.8916666666666667
1464,0.31666666666666665
2621,0.32499999999999996
946,0.041666666666666664
2021,0.8833333333333334
2551,0.4
1629,0.8583333333333333
2928,0.8250000000000001
117,0.30000000000000004
645,0.8833333333333334
1870,0.8166666666666667
3,0.65
74,0.25833333333333336
1755,0.7916666666666667
467,0.675
5,0.7749999999999999
1246,0.19166666666666665
919,0.8166666666666667
2595,0.65
228,0.45
1063,0.8
2590,0.5833333333333334
242,0.8
2946,0.725
3664,0.35
1160,0.5083333333333333
3573,0.6666666666666667
3871,0.6666666666666667
3424,0.375
2890,0.275
2563,0.5166666666666666
2671,0.09166666666666667
1526,0.4083333333333333
1605,0.9333333333333332
4199,0.8666666666666667
2324,0.375
2709,0.30833333333333335
3565,0.8166666666666667
3921,0.38333333333333336
1989,0.375
3599,0.8833333333333333
2362,0.9166666666666667
1975,0.016666666666666666
1761,0.15833333333333333
1305,0.9333333333333333
2739,0.26666666666666666
1541,0.3666666666666667
4013,0.5083333333333333
2472,0.6416666666666667
2642,0.09166666666666667
2795,0.4666666666666667
622,0.9249999999999999
3544,0.2916666666666667
1493,0.925
110,0.425
2275,0.7250000000000001
3485,0.3916666666666667
1169,0.30833333333333335
3775,0.31666666666666665
232,0.4666666666666667
66,0.7416666666666667
1603,0.058333333333333334
2072,0.3
3283,0.7333333333333334
2192,0.2583333333333333
536,0.575
2859,0.7
125,0.35
2133,0.6416666666666667
1254,0.8583333333333333
3815,0.19166666666666665
1976,0.175
3776,0.2833333333333333
4269,0.7583333333333334
2075,0.5166666666666666
484,0.6916666666666667
1654,0.05
1215,0.10833333333333334
3086,0.21666666666666667
3663,0.21666666666666667
3835,0.475
3509,0.44166666666666665
3345,0.125
3690,0.225
1774,0.7916666666666667
2410,0.8250000000000001
2797,0.5916666666666667
918,0.5083333333333333
1646,0.45
1026,0.008333333333333333
1030,0.8083333333333333
882,0.48333333333333334
1335,0.08333333333333333
2746,0.775
3406,0.22499999999999998
2713,0.275
364,0.32499999999999996
3287,0.375
2125,0.775
27,0.625
473,0.08333333333333333
525,0.775
725,0.65
55,0.6833333333333333
638,0.5833333333333333
302,0.7166666666666666
2766,0.4833333333333333
4020,0.31666666666666665
1276,0.5666666666666667
4059,0.3416666666666666
624,0.3166666666666667
2055,0.49166666666666664
1280,0.7916666666666667
2851,0.016666666666666666
1049,0.525
336,0.7999999999999999
47,0.13333333333333333
2878,0.6416666666666667
106,0.8333333333333333
2397,0.7250000000000001
1079,0.4916666666666667
2286,0.7083333333333334
2261,0.21666666666666667
1144,0.2666666666666667
3662,0.7
2296,0.6
2841,0.6
3144,0.9083333333333334
1836,0.5833333333333333
1753,0.2333333333333333
1101,0.675
1968,0.7416666666666666
3642,0.5583333333333333
3117,0.375
2393,0.43333333333333335
523,0.5
2280,0.8833333333333333
2692,0.15833333333333333
2885,0.2
1428,0.8166666666666667
2581,0.6166666666666666
4019,0.7333333333333334
603,0.05833333333333333
1489,0.5333333333333333
3598,0.49166666666666664
3122,0.26666666666666666
3744,0.42499999999999993
60,0.016666666666666666
1969,0.475
671,0.725
92,0.725
666,0.3
3459,0.6666666666666667
1887,0.2833333333333333
3266,0.08333333333333333
280,0.7
1719,0.2833333333333334
3488,0.5249999999999999
359,0.8333333333333335
899,0.058333333333333334
1935,0.7583333333333334
4219,0.21666666666666665
1994,0.4916666666666667
3542,0.39166666666666666
2895,0.7416666666666667
3254,0.2
760,0.041666666666666664
2158,0.4166666666666667
4041,0.13333333333333333
42,0.625
2173,0.25
204,0.6833333333333333
1473,0.5083333333333333
2100,0.475
2593,0.5
68,0.24166666666666667
3497,0.6833333333333333
1875,0.4
2832,0.05
3879,0.7000000000000001
3472,0.35
2231,0.35000000000000003
137,0.275
2947,0.5333333333333332
796,0.3
2180,0.5499999999999999
2128,0.6499999999999999
3177,0.6333333333333333
758,0.1
541,0.5833333333333334
1019,0.27499999999999997
3505,0.058333333333333334
3031,0.5666666666666667
165,0.09166666666666666
248,0.7166666666666667
1331,0.20833333333333331
2017,0.7333333333333334
446,0.6333333333333333
2482,0.7583333333333333
2906,0.32499999999999996
1358,0.30000000000000004
2845,0.44999999999999996
2145,0.30833333333333335
1329,0.23333333333333334
2853,0.05
2785,0.7833333333333334
763,0.9166666666666667
3493,0.16666666666666669
2150,0.7666666666666667
434,0.22499999999999998
2122,0.325
577,0.5
2900,0.5333333333333332
3669,0.3583333333333333
3278,0.45
2966,0.06666666666666667
3374,0.7916666666666667
2814,0.13333333333333333
4165,0.6666666666666666
2448,0.8833333333333333
1848,0.15833333333333333
762,0.5166666666666666
3037,0.016666666666666666
388,0.525
235,0.025
4016,0.35833333333333334
1984,0.525
267,0.625
3377,0.8750000000000001
770,0.8666666666666668
2165,0.8250000000000001
437,0.8500000000000001
673,0.9166666666666666
249,0.25833333333333336
2201,0.5166666666666666
1574,0.23333333333333334
3143,0.775
2142,0.9083333333333333
3419,0.15
2081,0.7666666666666667
4035,0.125
3958,0.10833333333333334
880,0.5916666666666666
448,0.45
1469,0.7
716,0.18333333333333332
3680,0.30833333333333335
4031,0.5416666666666666
2048,0.6666666666666667
1901,0.625
3838,0.5916666666666667
3149,0.48333333333333334
3156,0.4083333333333333
1168,0.30833333333333335
82,0.225
3529,0.47500000000000003
3715,0.5916666666666667
2724,0.7333333333333334
3044,0.20833333333333331
3094,0.5916666666666667
1460,0.175
2818,0.35
1893,0.6666666666666666
1668,0.825
2756,0.35833333333333334
2000,0.4
475,0.4583333333333333
517,0.7
3996,0.43333333333333335
404,0.016666666666666666
384,0.6833333333333333
3907,0.44166666666666665
3787,0.26666666666666666
2152,0.4
1633,0.6916666666666667
4252,0.45833333333333337
688,0.2583333333333333
3745,0.38333333333333336
2874,0.08333333333333333
1240,0.24166666666666667
62,0.016666666666666666
3353,0.39166666666666666
852,0.675
4169,0.8916666666666667
3806,0.6416666666666666
1262,0.625
223,0.6333333333333333
2193,0.8833333333333333
3136,0.36666666666666664
373,0.4666666666666667
1824,0.18333333333333332
3903,0.8500000000000001
3190,0.8916666666666666
4256,0.05833333333333333
4002,0.7583333333333334
3322,0.5083333333333333
3313,0.016666666666666666
797,0.5416666666666666
2871,0.42500000000000004
9,0.175
2497,0.175
1944,0.7083333333333333
1838,0.24166666666666667
708,0.8500000000000001
255,0.23333333333333334
2930,0.5666666666666667
1617,0.44166666666666665
389,0.45
3754,0.44166666666666665
1581,0.125
2956,0.24166666666666667
924,0.7166666666666666
2799,0.025
3630,0.2916666666666667
2508,0.31666666666666665
2036,0.03333333333333333
3686,0.6666666666666667
1224,0.03333333333333333
3216,0.31666666666666665
3006,0.2
2549,0.3666666666666667
1946,0.125
739,0.775
40,0.19166666666666665
868,0.6
2779,0.5666666666666667
539,0.4
3249,0.6583333333333333
3387,0.2
2745,0.1
4083,0.4
2723,0.03333333333333333
1371,0.6666666666666666
1145,0.7166666666666667
1031,0.7916666666666667
372,0.7
667,0.6499999999999999
3479,0.5166666666666666
3019,0.8083333333333333
357,0.275
967,0.075
2831,0.08333333333333333
2783,0.7583333333333333
1353,0.15833333333333333
1035,0.15
3018,0.5
470,0.3916666666666667
4280,0.65
3330,0.3416666666666667
3637,0.058333333333333334
1396,0.21666666666666667
3584,0.041666666666666664
3722,0.65
4039,0.825
1549,0.05
3376,0.7083333333333334
1256,0.5333333333333333
2094,0.3
3473,0.4916666666666667
3512,0.8500000000000001
1555,0.4833333333333334
4133,0.3
1250,0.775
1699,0.025
1252,0.7083333333333333
4182,0.3583333333333333
4197,0.2833333333333333
3284,0.35
2933,0.8666666666666667
79,0.5166666666666667
1172,0.36666666666666664
814,0.29166666666666663
1852,0.45833333333333337
2220,0.44166666666666665
2719,0.18333333333333332
4049,0.49166666666666664
3875,0.38333333333333336
2105,0.9083333333333334
133,0.3583333333333333
1140,0.8916666666666666
933,0.6916666666666667
928,0.8416666666666668
823,0.44999999999999996
3480,0.29166666666666663
3823,0.775
1531,0.35
1214,0.6333333333333333
504,0.125
4325,0.30833333333333335
2395,0.675
1996,0.22499999999999998
2434,0.8583333333333333
3072,0.18333333333333332
1958,0.45833333333333326
1384,0.42500000000000004
894,0.31666666666666665
828,0.6583333333333333
455,0.35000000000000003
2523,0.7083333333333333
1683,0.925
3968,0.39999999999999997
3938,0.275
3867,0.4
652,0.049999999999999996
172,0.008333333333333333
3522,0.44166666666666665
3197,0.725
38,0.3666666666666667
3602,0.8083333333333333
1881,0.7833333333333333
713,0.13333333333333333
90,0.19166666666666668
2214,0.45
1205,0.6833333333333333
2923,0.45833333333333337
3803,0.5833333333333333
3983,0.575
3486,0.48333333333333334
3323,0.36666666666666664
3141,0.2916666666666667
1827,0.7
1155,0.44166666666666665
1324,0.49999999999999994
216,0.7416666666666667
3398,0.3666666666666667
510,0.2666666666666667
1680,0.175
499,0.13333333333333333
3810,0.7416666666666667
1856,0.6833333333333335
1388,0.9416666666666667
1519,0.8583333333333334
3719,0.6833333333333333
2386,0.19166666666666665
4149,0.35833333333333334
3236,0.23333333333333334
2076,0.35833333333333334
1540,0.5166666666666667
1217,0.22499999999999998
2681,0.23333333333333334
2842,0.8749999999999999
2993,0.4916666666666667
1416,0.175
2217,0.016666666666666666
3877,0.3666666666666667
1676,0.025
1197,0.22500000000000003
1542,0.05
3301,0.8416666666666667
3869,0.5
2960,0.6083333333333333
2539,0.15
953,0.20833333333333331
3145,0.7083333333333333
3080,0.625
2635,0.6333333333333334
750,0.025
2705,0.39166666666666666
234,0.15833333333333333
732,0.10833333333333334
1238,0.5166666666666667
4139,0.6499999999999999
1156,0.23333333333333334
3967,0.20833333333333331
3909,0.6333333333333333
2445,0.8666666666666667
2982,0.2833333333333334
1209,0.225
1065,0.13333333333333333
3764,0.8916666666666667
2156,0.5166666666666666
1062,0.7
2616,0.6083333333333334
1167,0.6666666666666666
3222,0.675
3636,0.6083333333333333
3555,0.7166666666666667
1492,0.7750000000000001
2938,0.8
2995,0.38333333333333336
3096,0.2833333333333333
3804,0.65
4103,0.08333333333333334
3140,0.8666666666666667
884,0.6333333333333334
143,0.7166666666666667
1390,0.24166666666666667
3577,0.5916666666666667
850,0.525
3635,0.7583333333333333
3455,0.33333333333333337
2782,0.42500000000000004
717,0.6666666666666666
1819,0.41666666666666663
2502,0.5
264,0.6416666666666667
75,0.7666666666666666
4216,0.7666666666666667
2492,0.7083333333333334
395,0.2916666666666667
3922,0.31666666666666665
2224,0.7250000000000001
3090,0.8083333333333335
4206,0.875
396,0.8500000000000001
1365,0.6333333333333333
3845,0.03333333333333333
1903,0.6083333333333334
595,0.6666666666666666
2109,0.39166666666666666
1296,0.35
1821,0.325
872,0.7333333333333334
3997,0.3833333333333333
2264,0.3166666666666667
2326,0.45833333333333337
1548,0.18333333333333332
3766,0.5916666666666667
3440,0.075
36,0.9000000000000001
3807,0.24166666666666667
4027,0.3166666666666667
2710,0.7333333333333333
4317,0.8916666666666666
2143,0.4916666666666666
3935,0.31666666666666665
977,0.8083333333333333
1571,0.21666666666666665
1122,0.75
3760,0.375
2786,0.33333333333333337
2239,0.19999999999999998
2967,0.6000000000000001
2504,0.008333333333333333
1892,0.19166666666666665
3465,0.6333333333333333
675,0.20833333333333331
2808,0.21666666666666667
3068,0.43333333333333335
3348,0.8000000000000002
728,0.5666666666666667
3491,0.9583333333333334
3447,0.9333333333333333
412,0.625
3146,0.20833333333333334
1516,0.6416666666666667
1649,0.03333333333333333
3572,0.275
825,0.8250000000000001
3267,0.7833333333333333
616,0.7833333333333332
114,0.5083333333333333
417,0.44166666666666665
3069,0.8583333333333334
1625,0.008333333333333333
3017,0.2583333333333333
2652,0.3416666666666667
4303,0.6416666666666666
89,0.6166666666666667
2896,0.5333333333333333
4034,0.36666666666666664
2082,0.65
753,0.14166666666666666
2546,0.6833333333333332
3324,0.4833333333333333
3373,0.45
1630,0.32499999999999996
11,0.5916666666666667
2444,0.675
284,0.85
4235,0.2833333333333333
1066,0.4666666666666667
1191,0.425
1440,0.025
3648,0.3833333333333333
4213,0.5166666666666667
4210,0.5916666666666667
3498,0.7083333333333334
2738,0.5833333333333333
4137,0.05
1568,0.425
2427,0.44166666666666665
3746,0.825
2737,0.058333333333333334
3971,0.16666666666666666
1687,0.11666666666666667
851,0.7333333333333334
3546,0.42500000000000004
2207,0.5833333333333334
895,0.7666666666666666
496,0.8083333333333333
2305,0.8666666666666667
1782,0.85
335,0.7166666666666667
2839,0.825
3087,0.5666666666666667
515,0.6666666666666667
1348,0.7583333333333333
1015,0.075
2816,0.5583333333333333
1631,0.016666666666666666
2489,0.49166666666666664
3730,0.5166666666666666
2809,0.24166666666666664
3294,0.42499999999999993
3251,0.625
3964,0.2833333333333333
4343,0.20833333333333331
3908,0.25833333333333336
1781,0.2
2569,0.2
1785,0.4333333333333333
2070,0.8083333333333333
356,0.35833333333333334
4247,0.5666666666666667
3325,0.2833333333333333
1312,0.7333333333333334
1635,0.27499999999999997
550,0.23333333333333334
2388,0.7250000000000001
2479,0.7916666666666666
2521,0.275
2265,0.30000000000000004
2959,0.016666666666666666
1227,0.325
452,0.7166666666666666
3059,0.225
957,0.24166666666666667
1773,0.3333333333333333
2141,0.6666666666666666
1008,0.016666666666666666
3118,0.24166666666666667
1092,0.7250000000000001
4114,0.13333333333333333
3356,0.6166666666666667
2744,0.5416666666666666
4241,0.7083333333333334
996,0.09166666666666667
3506,0.7
1679,0.5583333333333333
153,0.7833333333333333
3147,0.65
2294,0.7916666666666667
2908,0.06666666666666667
2837,0.09166666666666667
580,0.05
1470,0.23333333333333334
703,0.25
1212,0.7416666666666667
3343,0.8333333333333334
896,0.225
3956,0.625
3308,0.25
487,0.5333333333333333
3672,0.49166666666666664
559,0.2833333333333333
1141,0.19166666666666665
3709,0.5
1119,0.3916666666666667
2849,0.6333333333333333
3822,0.41666666666666663
512,0.43333333333333335
633,0.025
3981,0.13333333333333333
1664,0.7083333333333334
1012,0.058333333333333334
1931,0.049999999999999996
4068,0.575
1150,0.19999999999999998
2838,0.7666666666666666
4214,0.6416666666666666
116,0.8666666666666667
3545,0.7666666666666667
740,0.36666666666666664
4181,0.16666666666666669
1974,0.025
1081,0.5916666666666666
3675,0.03333333333333333
1810,0.5
830,0.23333333333333334
119,0.016666666666666666
656,0.2833333333333333
4156,0.33333333333333337
4125,0.43333333333333335
1129,0.475
635,0.4166666666666667
369,0.6916666666666667
268,0.275
2703,0.325
3891,0.5666666666666667
2983,0.5750000000000001
2870,0.7583333333333333
2914,0.8416666666666667
46,0.35833333333333334
3421,0.3833333333333333
4193,0.5833333333333334
991,0.075
876,0.25
773,0.325
1219,0.26666666666666666
1126,0.2666666666666667
4,0.7166666666666668
3691,0.6666666666666666
3051,0.5166666666666667
1595,0.016666666666666666
3124,0.325
2311,0.025
3040,0.058333333333333334
2660,0.6416666666666666
2491,0.5916666666666667
3050,0.25
1077,0.35
3854,0.016666666666666666
837,0.55
681,0.7416666666666667
1715,0.625
2352,0.7583333333333333
3413,0.8083333333333333
2617,0.058333333333333334
2361,0.7666666666666667
2197,0.25833333333333336
1148,0.5166666666666667
3261,0.14166666666666666
574,0.8083333333333333
3769,0.29166666666666663
3736,0.4666666666666667
50,0.016666666666666666
853,0.3
1982,0.25
2774,0.6583333333333333
1823,0.2833333333333333
833,0.5333333333333332
3425,0.22499999999999998
1115,0.7916666666666666
1166,0.05
2518,0.025
1906,0.45
971,0.45833333333333337
2701,0.3333333333333333
399,0.32499999999999996
2559,0.1
3847,0.5583333333333333
2368,0.15833333333333333
19,0.4083333333333333
684,0.5
35,0.6
3896,0.6
2950,0.2916666666666667
4231,0.6333333333333333
2875,0.6166666666666667
524,0.5583333333333333
2455,0.39999999999999997
920,0.22499999999999998
1841,0.8500000000000001
1890,0.7
537,0.30833333333333335
2806,0.7333333333333334
1705,0.3333333333333333
4291,0.3333333333333333
3110,0.5416666666666666
3247,0.5833333333333333
245,0.6416666666666666
3882,0.8583333333333334
3464,0.6416666666666666
4000,0.6166666666666667
3175,0.6583333333333333
784,0.3083333333333333
4057,0.8
1409,0.3666666666666667
2537,0.6666666666666666
154,0.6
3710,0.19999999999999998
3009,0.425
1686,0.8166666666666667
2901,0.8416666666666668
4302,0.26666666666666666
3359,0.7
625,0.8583333333333334
3863,0.6666666666666667
2733,0.25
1895,0.5333333333333334
1346,0.8166666666666667
569,0.35
4293,0.5416666666666667
1758,0.9
4073,0.09999999999999999
1816,0.8
2065,0.36666666666666664
127,0.03333333333333333
3394,0.2
3327,0.16666666666666666
4336,0.5833333333333333
2975,0.058333333333333334
980,0.5999999999999999
2300,0.05
190,0.43333333333333335
1139,0.725
699,0.16666666666666666
4157,0.49166666666666664
606,0.8750000000000001
301,0.041666666666666664
3420,0.23333333333333334
4194,0.30833333333333335
1060,0.5083333333333333
2565,0.6333333333333333
4344,0.2833333333333333
1069,0.38333333333333336
2524,0.18333333333333332
2205,0.016666666666666666
1243,0.025
16,0.9333333333333333
3120,0.7000000000000001
815,0.23333333333333334
3067,0.6416666666666667
959,0.03333333333333333
225,0.7083333333333333
3354,0.22500000000000003
2485,0.5416666666666666
562,0.9166666666666667
3436,0.5416666666666666
1693,0.7833333333333334
1045,0.8833333333333333
3446,0.44166666666666665
954,0.9
2735,0.16666666666666669
4265,0.525
1218,0.275
1527,0.775
3987,0.48333333333333334
1300,0.4083333333333333
160,0.5583333333333333
4067,0.33333333333333337
956,0.3416666666666667
3791,0.075
3234,0.8166666666666667
2869,0.05833333333333333
3777,0.16666666666666666
2961,0.3833333333333333
2200,0.6
98,0.08333333333333333
2557,0.5
3183,0.5333333333333333
253,0.7083333333333333
3923,0.6416666666666667
1445,0.7833333333333333
1648,0.23333333333333334
3991,0.23333333333333334
1696,0.9000000000000001
3191,0.4
1154,0.11666666666666667
2255,0.8833333333333333
1682,0.8666666666666667
3170,0.6833333333333332
2056,0.425
4090,0.008333333333333333
3108,0.42499999999999993
3723,0.7916666666666666
2049,0.8083333333333335
3643,0.6416666666666667
4284,0.7750000000000001
623,0.9166666666666667
262,0.8583333333333334
3369,0.8166666666666667
4061,0.6083333333333334
1802,0.6333333333333333
4342,0.09166666666666667
2385,0.2916666666666667
1959,0.5833333333333334
2976,0.39166666666666666
488,0.5666666666666667
1843,0.45
1734,0.41666666666666663
2911,0.675
3219,0.3833333333333333
146,0.08333333333333333
1986,0.3
1369,0.21666666666666667
2811,0.025
659,0.25
1794,0.48333333333333334
2511,0.6083333333333334
3397,0.2
1147,0.5750000000000001
3272,0.625
608,0.13333333333333333
3582,0.11666666666666667
1930,0.25
197,0.03333333333333333
2931,0.625
2327,0.6583333333333333
766,0.5083333333333333
3255,0.575
202,0.21666666666666667
3510,0.25
1733,0.14166666666666666
2777,0.6083333333333334
1707,0.075
3474,0.4416666666666666
854,0.7333333333333334
4097,0.8583333333333333
2160,0.24166666666666664
698,0.525
4300,0.5916666666666667
2999,0.2833333333333333
3696,0.24999999999999997
1636,0.016666666666666666
3457,0.23333333333333334
3581,0.8333333333333334
1291,0.8333333333333333
1853,0.16666666666666666
3763,0.625
3304,0.008333333333333333
4271,0.5083333333333333
3743,0.3333333333333333
3445,0.47500000000000003
1998,0.25
663,0.025
3748,0.38333333333333336
709,0.3416666666666667
1282,0.025
2675,0.575
4029,0.5
1306,0.5833333333333334
2237,0.8166666666666668
3302,0.325
2038,0.19166666666666665
1529,0.7333333333333333
1663,0.39999999999999997
4289,0.5416666666666667
4306,0.8166666666666667
3627,0.575
2693,0.3416666666666667
3060,0.03333333333333333
1597,0.8750000000000001
2729,0.008333333333333333
2625,0.2916666666666667
3157,0.4916666666666667
3314,0.11666666666666667
1722,0.6666666666666667
1059,0.625
3242,0.4416666666666667
1678,0.16666666666666666
1757,0.5833333333333333
4191,0.5666666666666667
563,0.7333333333333334
2790,0.2583333333333333
863,0.6583333333333333
1484,0.725
206,0.35
870,0.058333333333333334
502,0.15
1028,0.275
3840,0.4083333333333333
2690,0.8833333333333333
1570,0.575
2773,0.6666666666666667
2731,0.8416666666666667
804,0.5333333333333333
3645,0.425
2454,0.016666666666666666
3104,0.775
200,0.6583333333333334
3099,0.7416666666666667
2278,0.4916666666666667
3561,0.8166666666666667
391,0.10833333333333334
1495,0.23333333333333334
2695,0.8333333333333333
2027,0.3333333333333333
2568,0.9083333333333333
64,0.925
3884,0.6333333333333333
2062,0.6833333333333333
492,0.8333333333333334
379,0.4666666666666667
3993,0.8916666666666666
1076,0.5916666666666668
878,0.7916666666666666
337,0.41666666666666663
1016,0.03333333333333333
1275,0.9
3798,0.3333333333333333
3342,0.10833333333333334
995,0.4
1981,0.8250000000000001
161,0.47500000000000003
1500,0.6166666666666667
3843,0.5833333333333333
2613,0.65
3461,0.6083333333333334
1021,0.325
3073,0.016666666666666666
3943,0.7333333333333334
1585,0.7833333333333333
1955,0.8166666666666667
3152,0.025
34,0.18333333333333335
4014,0.425
775,0.6916666666666667
2556,0.29166666666666663
1478,0.49166666666666664
1363,0.49166666666666664
2612,0.8416666666666667
2824,0.5083333333333333
2041,0.8583333333333334
241,0.33333333333333337
2061,0.016666666666666666
2363,0.4
600,0.5916666666666667
2435,0.6916666666666667
2888,0.10833333333333334
646,0.7083333333333333
3890,0.6333333333333333
3556,0.8166666666666667
3202,0.625
1528,0.6666666666666667
1267,0.7750000000000001
1899,0.425
3005,0.7916666666666666
2734,0.025
189,0.025
1806,0.8416666666666667
975,0.2583333333333333
2747,0.675
2047,0.30833333333333335
2558,0.125
1082,0.9333333333333333
474,0.19166666666666665
2904,0.25
4117,0.5416666666666667
3385,0.30833333333333335
1184,0.6833333333333332
2433,0.058333333333333334
2391,0.21666666666666667
769,0.18333333333333332
1685,0.05833333333333333
130,0.3583333333333333
2919,0.44999999999999996
3171,0.675
3444,0.8166666666666667
466,0.5
3092,0.7749999999999999
3772,0.65
860,0.6583333333333333
